item_id,item_name,sku,manufacturer,HS_Code
2.8887900000063e+18,"SENSION+ 3x50 mL printed flasks for benchtop pH meter calibration, EU",LZW9110.98,HACH,
2.888790000006726e+18,"Sension+ MM340 GLP Laboratory pH and ISE Meter with Electrode Stand, Magnetic Stirrer and Accessories with Electrode for General Use",LPV2210T.98.002,HACH,
2.888790000004823e+18,SENSION+ ORP/Redox Gel electrode,LZW5055.97.0002,HACH,
2.888790000006726e+18,SENSION+ ORP/Redox Gel electrode (BNC Connector),LZW5056.97.0002,HACH,
2.88879000000482e+18,"Sension+ ORP/Redox standard solution, 468 mV, 250 mL",LZW9410.99,HACH,38221900
2.888790000004504e+18,SENSION+ pH gel combination electrode (general use),LZW5010T.97.002,HACH,
2.8887900000047053e+18,Sension+ pH gel electrode with ceramic diaphragm (general use),LZW5050T.97.002,HACH,
2.888790000019397e+18,"Sension+ pH Probes for Laboratory Meters, with BNC Connector and Temperature Compensation",LZW5014T.97.002,HACH,90278930
2.8887900000047263e+18,Sension+ PH3 Laboratory pH and ORP Meter,LPV2010.98.0002,HACH,
2.888790000019397e+18,"Sension+ platinum ORP/RedOx electrode 5261, screw cap S7.",LZW 5261.97.0002,HACH,
2.88879000000482e+18,"SENSION+ Standard ORP/Redox solution, 220 mV, 250mL",LZW9400.99,HACH,38221900
2.8887900000034683e+18,SENSOFIT IMM 2000,VGAV4AA311B1,KROHNE,
2.888790000017601e+18,Sensor head BOD Direct Plus,LZQ172,HACH,90262020
2.8887900000023107e+18,Sensor kit,ZBR22350,Pentair,
2.888790000003757e+18,Sensor Mounting Plate - Poly with Mounting Accessories,850-344,In-Situ,
2.888790000004241e+18,SEPARATOR FILTRATION SYSTEMS 12 – 25 m3/h,SOLID 200,AO Smith,
2.88879000000757e+18,Service Items for ULF,Service Items for ULF,AO Smith,
2.8887900000034964e+18,set of screws/sc 1000 Parts Service Repair,LZX974,HACH,
2.8887900000034964e+18,Set of seals for Solitax sc probes,LZX421,HACH,
2.8887900000034964e+18,Set of seals for UVAS plus sc and Nitratax plus sc,LZX426,HACH,
2.888790000002315e+18,"Set of StablCal primary calibration standards (20, 100, 800 FNU), 10 FNU",2971205,HACH,3822.0
2.888790000006514e+18,Seven2Go Cond meter S7 (SET),30207873,Mettler Toledo,
2.888790000012232e+18,Sewage-Pumpset P600/230V/50Hz for excess sludge removal,Sewage-Pumpset P600/230V/50Hz for excess sludge removal,ATB Water GmbH,
2.888790000012232e+18,Sewage-Pumpset P600/230V/50Hz for feeding,Sewage-Pumpset P600/230V/50Hz for feeding,ATB Water GmbH,
2.888790000011846e+18,SHCOABP 3 l/s,53620692,Rikutec,
2.888790000028984e+18,SHD 200,VGSH411100011001,KROHNE,85371098.0
2.888790000004373e+18,SHD 200,SHD 200,KROHNE,
2.888790000002895e+18,Siemens 6ES7 234-4HE32-0XB0 Module Analog I/O Simatic S7-1200,6ES7 234-4HE32-0XB0,Siemens,
2.888790000002895e+18,Siemens CPU Module - S7 1200 PLC - 6ES7211-1HE40-0XB0 - DC/DC/RLY,6ES7211-1HE40-0XB0,Siemens,
2.888790000002895e+18,Siemens Simatic S7-1200 CPU 6ES7 212-1AE31-OXBO,6ES7 212-1AE31-0XB0,Siemens,
2.888790000025272e+18,Silica Analyzer-5500sc SiO2 - Annual Maintenance,5500sc,VORTEX Water Engineering,
2.888790000002933e+18,Silica Reagent Set for 5500 sc,6783600,HACH,28391100
2.888790000011075e+18,"Silica Reagent Set, 0.010-1.600 mg/L SiO₂",2459300,HACH,38221900
2.888790000003667e+18,"Silica Reagent Set, 1-100 mg/L SiO₂",2429600,HACH,3822.0
2.888790000009135e+18,"Silica Reagent Set, 1-100 mg/L SiO₂-  2244300",2244300,HACH,
2.88879000000593e+18,"Silica Reagent Set, 3-1000 µg/L SiO₂",2581400,HACH,3822
2.88879000000334e+18,"Silica Reagent Set, Bulk Solution, 3-1000 µg/L SiO₂",2553500,HACH,38221900
2.888790000007212e+18,"Silica Reagent Set, Rapid Liquid, 3-1000 µg/L SiO₂",2678500,HACH,
2.888790000011076e+18,"Silica standard solution, 1 mg/L SiO₂ (NIST), 500 mL",110649,HACH,
2.888790000011075e+18,"Silica standard solution, 1000 mg/L as SiO2 (NIST), 500 mL",19449,HACH,
2.888790000011076e+18,"Silica standard solution, 50 mg/L as SiO2 (NIST), 200 mL",111729,HACH,
2.888790000009779e+18,"Silica Standard Solution, 500 µg/L SiO₂, 2.9 L",2100803,HACH,
2.888790000014589e+18,"Silicon ICP Standard Solution, 100 ml ROTI®Star 1 000 mg/l Si, in H2O",2469.1,Carl Roth,
2.88879000001622e+18,"Silicone oil, 15 mL SCDB",126936,HACH,39100000.0
2.888790000006425e+18,"Silver nitrate digital titrator cartridge, 0.2256 N, 1 piece",1439601,HACH,
2.888790000005546e+18,"Silver nitrate digital titrator cartridge, 1.128 N, 1 piece",1439701,HACH,29181400
2.888790000006448e+18,"Silver nitrate solution - ROTI®Volum 0,1 mol/l - 0,1 N",CN66.1,Carl Roth,
2.8887900000055465e+18,"Silver nitrate solution, 1 l",K713.1,Carl Roth,
2.8887900000241905e+18,"Silver nitrate, 10 g ≥98 %, technical",2246.1,Carl Roth,28432100.0
2.8887900000182543e+18,SIM 200 Modbus RTU add-on cpl. packed,N/a1,Grundfos,
2.8887900000191944e+18,"SIMATIC S7-1200, Communication Board CB 1241, RS485, terminal block",6ES7241-1CH30-1XB0,Siemens,85176200
2.888790000004759e+18,"Simplified TKN (s-TKN) TNTplus Vial Test (0-16 mg/L N), 25 Tests",TNT880,HACH,
2.888790000008094e+18,"SimPure MCE Gridded Membrane Filter Sterile, 47mm Diameter and 0.45um Pore Size, Individual Pack Membrane Disc Filter, Hydrophilic Filter Paper",FMCE0470-45GWS,,
2.888790000017063e+18,"SimPure Syringe Filter PTFE Hydrophobic Membrane 100 PCS, 0.22um Pore Size, 13mm Disc Diameter, HPLC and GC Needle Filter, Non-Sterile, High Throughput Lab Filtration, Barreled Packed",B0BK8M7GXT,,
2.8887900000241905e+18,"Single-channel microlitre pipette Proline® Plus variable, 0.5 to 10 µl   From  Sartorius",NA72.1,Carl Roth,84798997.0
2.888790000009106e+18,"Single-channel microlitre pipette ROTILABO®, 100 to 1000 µl",TA25.1,Carl Roth,90278990.0
2.888790000009106e+18,"Single-channel microlitre pipette ROTILABO®, 1000 to 10000 µl",TA27.1,Carl Roth,
2.888790000009106e+18,"Single-channel microlitre pipette ROTILABO®, 20 to 200 µl",TA24.1,Carl Roth,
2.888790000002545e+18,"Single-channel microlitre pipette ROTILABO®, 500 to 5000 µl",TA26.1,Carl Roth,90278990.0
2.888790000025273e+18,Single-point current meter,Aquadopp,AMRO,
2.888790000002312e+18,"Singlet Single-use Conductivity Standard Solution, 12.88 mS/cm, KCl, 20 mL",2771520,HACH,
2.888790000002312e+18,"Singlet Single-use Conductivity Standard Solution, 1413 µS/cm, KCl, 20 mL",2771420,HACH,2827.0
2.8887900000063e+18,"Singlet Single-use Conductivity Standard Solution, 147 µS/cm, KCl, 20 mL",2771320,HACH,38221900
2.8887900000026184e+18,"Singlet Single-Use pH Buffer Kit, pH 4.01 & 7.00, pk/2x10",2769920,HACH,
2.888790000002312e+18,"Singlet Single-Use pH Buffer, pH 10.01, pk/20",2770220,HACH,3822.0
2.888790000002312e+18,"Singlet Single-Use pH Buffer, pH 4.01, pk/20",2770020,HACH,3822.0
2.888790000002312e+18,"Singlet Single-Use pH Buffer, pH 7.00, pk/20",2770120,HACH,3822.0
2.8887900000055465e+18,Site Survey,Site Survey,Nijhuis Saur Industries,
2.8887900000034964e+18,Slotted key,VAA406,HACH,
2.888790000018148e+18,"Small Plastic Lens, Replacement, 2100N/2100AN Turbidimeter",4705100,HACH,90029000.0
2.888790000019738e+18,SMARTPAT COND 1200,VGSC41A1A1A1B000,KROHNE,
2.888790000019738e+18,SMARTPAT PH 1590,VGSU415B1A3B400,KROHNE,
2.888790000004373e+18,SMARTPAT PH 8320,SMARTPAT PH 8320,KROHNE,
2.888790000023781e+18,"Snapper, Accuvac",2405200,HACH,70200080
2.888790000002545e+18,"Sodium borohydride, 100 g",4051.2,Carl Roth,
2.8887900000109783e+18,"Sodium carbonate, 5 kg",P028.3,Carl Roth,
2.888790000017307e+18,Sodium chloride ACS 454 g,18201H,HACH,
2.888790000004234e+18,"Sodium chloride standard solution, 100 µS/cm (NIST), 500 mL",2971849,HACH,
2.888790000004234e+18,"Sodium chloride standard solution, 1000 µS/cm (NIST), 100 mL",1440042,HACH,
2.88879000000248e+18,"Sodium chloride standard solution, 1000 µS/cm (NIST), 500 mL",1440049,HACH,
2.888790000014589e+18,"Sodium chloride, 500 g, plastic ≥99,5 %, p.a., ACS, ISO",3957.3,Carl Roth,
2.8887900000109783e+18,"Sodium diethyldithiocarbamate trihydrate, 100 g",2601.2,Carl Roth,
2.888790000002472e+18,"Sodium formate, 1 kg",4404.3,Carl Roth,
2.8887900000047053e+18,"Sodium hydrogen carbonate, 1 kg",6885.1,Carl Roth,
2.8887900000109783e+18,"Sodium hydrogen carbonate, 5 kg",8551.2,Carl Roth,
2.888790000003413e+18,"Sodium hydroxide standard solution, 0.100 N (N/10), 1 L",19153,HACH,
2.8887900000080364e+18,"Sodium Hydroxide Standard Solution, 0.25 N, 1 L",1476353,HACH,
2.888790000002545e+18,"Sodium hydroxide, 1 kg",P031.2,Carl Roth,
2.8887900000145894e+18,"Sodium hydroxide, 1 kg ≥98 %, p.a., ISO, in pellets",6771.1,Carl Roth,
2.888790000010978e+18,"Sodium metabisulphite, 1 kg",P755.2,Carl Roth,
2.888790000014589e+18,"Sodium nitroprusside dihydrate, 25 g ≥99 %, p.a., ACS",HN34.1,HACH,28372000
2.888790000008094e+18,"Sodium salicylate, 250 g",CP39.1,Carl Roth,
2.8887900000239314e+18,"Sodium salicylate, 500 g ≥98 %, extra pure",0140.1,Carl Roth,29182100.0
2.888790000004395e+18,"Sodium sulphate, 1 kg",8560.1,Carl Roth,
2.888790000014589e+18,"Sodium sulphate, 500 g ≥99 %, p.a., ACS, ISO, anhydrous, powdered",8560.3,,
2.8887900000109783e+18,"Sodium sulphite, 1 kg",P033.2,Carl Roth,
2.8887900000025723e+18,"Sodium Thiosulfate Standard Solution, 0.1 N, 1 L",32353,HACH,
2.8887900000080364e+18,"Sodium Thiosulfate Standard Solution, Stabilized, 0.00564 N, 1 L",2408853,HACH,
2.888790000002545e+18,"Sodium thiosulphate pentahydrate, 500 g",T109.2,Carl Roth,
2.888790000008094e+18,"Sodium thiosulphate pentahydrate, 500 g - PO34.1",PO34.1,Carl Roth,
2.8887900000239314e+18,"Sodium thiosulphate pentahydrate, 500 g ≥99,5 %, p.a., ACS",P034.1,Carl Roth,28323000.0
2.888790000006448e+18,"Sodium thiosulphate solution- ROTI®Volum 0,1 mol/l - 0,1 N, volumetric standard solution",CN55.1,Carl Roth,
2.8887900000109783e+18,"Sodium thiosulphate, 1 kg",HN25.3,Carl Roth,
2.88879000001382e+18,"Sodium/Potassium Ionic Strength Adjustor (ISA) Powder Pillows, pk/100",4451569,HACH,3822
2.888790000006348e+18,Softener - MAXIMUS 125 18ED,MAXIMUS-125-18ED,AO Smith,
2.888790000002506e+18,Softener - MAXIMUS300-1200E,MAXIMUS300-1200E,AO Smith,
2.888790000002618e+18,Software Update & Calibration,1165,VORTEX Water Engineering,
2.888790000011521e+18,"Software Update, Calibration, Verification",1166,VORTEX Water Engineering,
2.888790000002862e+18,"Soil Fertility Test Kit, Model NPK-1",2495900,HACH,
2.8887900000028626e+18,Soil sieve assembly,4615900,HACH,
2.888790000003808e+18,Soil Test Kit Professional,5010-01,,
2.8887900000252723e+18,Solar Marine Light - Rugged Buoy accessory,1014570,In-Situ,
2.888790000025273e+18,Solar Powered GSM Telemetry/ Data Logger Device,Solar Powered GSM Telemetry,AMRO,
2.8887900000254986e+18,Solenoid valve 3/2 NC w/o-ring,33133,HACH,84818073
2.8887900000254986e+18,Solenoid valve 3/2 NO w/o-ring,33134,HACH,84818073
2.888790000025498e+18,Solenoid valve for needle extension,33132,HACH,84818079
2.888790000018628e+18,"Solitax highline sc Turbidity (0.001-4000 NTU) and Suspended Solids (0.001-500 g/L) built-in probe, with wiper, stainless steel",LXV424.99.00200,HACH,
2.888790000004611e+18,Solitax inline sc,LXV424.99.00100,HACH,90275000
2.8887900000034964e+18,Solitax Parts Service Repair,LZY261,HACH,
2.8887900000034683e+18,Solitax t-line sc with wiper,LXV423.99.10000,HACH,
2.8887900000034964e+18,"Solitax Wiper Blades, replacement only, pk/5",LZX050,HACH,
2.888790000003413e+18,"Solution indicator, bromphenol blue, 100 mL MDB",1455232,HACH,
2.88879000001583e+18,Sonatax sc Sensor,LXV431.99.00001,HACH,
2.88879000001583e+18,"Sonatax sc Sensor with magnetic coupled wiper, stainless steel body",LZY714.99.42120,HACH,
2.888790000025498e+18,Spacer exhaust,DG33348,HACH,39269097
2.888790000025498e+18,Spacer intake,DG33347,HACH,39269097
2.888790000009666e+18,Spare backwater valves and diaphragm for dosing pumps,Spare backwater valves and diaphragm for dosing pumps,,
2.8887900000051533e+18,Spare Bulb IR,Lampe-TUR1050/1060 Z-LED-IR,KROHNE,
2.888790000022453e+18,"Spatula set, from  ROTH SELECTION",E286.1,Carl Roth,90189084.0
2.888790000002862e+18,"Spatula, stainless steel, 3"" blade",56162,HACH,
2.888790000003497e+18,"SpecCheck Chlorine Secondary Gel Standards Kit, DPD, 0-8.0 mg/L Cl₂",2893300,HACH,
2.888790000004234e+18,"SpecCheck Gel secondary standard Kit, LR chlorine, DPD, 0-2.0 mg/L Cl₂",2635300,HACH,
2.888790000008247e+18,"SpecCheck Ozone Secondary Standards Kit, 0-0.75 mg/L O₃",2708000,HACH,
2.888790000003498e+18,Special USB cable adapter,LZV819,HACH,
2.888790000016667e+18,Special ventilation JUNG,JP27484,Pentair,84139100.0
2.8887900000241905e+18,"Spoon spatulas with flat handle, 30 mm, 210 m",YP90.1,Carl Roth,90189084.0
2.8887900000109983e+18,"Spoon spatulas with flat handle, 35 mm, 300 mm",YP92.1,Carl Roth,
2.8887900000025457e+18,"Spoon spatulas with flat spoon, 150 mm",YK76.1,Carl Roth,90189084.0
2.888790000002862e+18,"Spoon, measuring, 0.1 g capacity",51100,HACH,
2.888790000002315e+18,"Stabl Cal sokution 100ml, 0.1 NTU",1167,HACH,
2.888790000016789e+18,"Stablcal Calibration Kit, 100 mL, 2100Q",2971210,HACH,38221900.0
2.888790000002315e+18,StablCal Losung 0.1 NTU,1168,HACH,
2.888790000029123e+18,"Stablcal Stabilised Formazine Turbidity Standard 10.0 NTU, 100 mL",2659942,HACH,
2.88879000000248e+18,"Stablcal Stabilised Formazine Turbidity Standard, 0.1 NTU, 100 mL",1169,HACH,
2.888790000029123e+18,"Stablcal stabilised Formazine Turbidity Standard, 100 NTU, 100 mL",2660242,HACH,
2.88879000000232e+18,"Stablcal Stabilised Formazine Turbidity Standard, 100 NTU, 500 mL",2660249,HACH,
2.888790000029123e+18,"Stablcal Stabilised Formazine Turbidity Standard, 1000 NTU, 100 mL",2660642,HACH,
2.88879000000248e+18,"Stablcal Stabilised Formazine Turbidity Standard, 20 NTU, 100 mL",2660142,HACH,3822
2.888790000027154e+18,"Stablcal Stabilised Formazine Turbidity Standard, 20 NTU, 500 mL",2660149,HACH,38221900.0
2.888790000002312e+18,"Stablcal Stabilised Formazine Turbidity Standard, ˂0.1 NTU, 100 mL",2659742,HACH,3822
2.888790000027154e+18,"Stablcal Stabilised Formazine Turbidity Standard, ˂0.1 NTU, 500 mL",2659749,HACH,38221900.0
2.888790000027199e+18,"Stablcal Turbidity Standard, 200 NTU, 500 mL",2660449,HACH,38221900.0
2.88879000000248e+18,"Stablcal Turbidity Standard, 800 NTU, 100 mL",2660542,HACH,3822
2.888790000003739e+18,"Stablcal Turbidity Standards Calibration Kit, 0 - 4000 NTU",2662105,HACH,38221900.0
2.88879000002317e+18,"Stablcal Turbidity Standards Calibration Kit, 0 - 7500 NTU",2659505,HACH,38221900
2.888790000029123e+18,"Stablcal, Turbidity Standard, 40,0 NTU, Bottle/1000 mL",2746353,HACH,
2.888790000003992e+18,StablCal® Calibration Set,VAA961,HACH,38221900
2.888790000023248e+18,Stainless 304 tag plate (RCS),020016811XE0C042400,KROHNE,
2.888790000022578e+18,Stainless steel forged weld neck flange DN50 60.3 mm PN10/16 (EN1092-1/11B1) 1.4541 / 321,S-KNSZ/060.30/1.4541,STAINLESS EUROPE,
2.8887900000034683e+18,Stainless Steel pole mounting Kit for Solitax sc and TSS sc Sensors,LZY714.99.53120,HACH,
2.888790000010314e+18,Stainless steel safety armature for Solitax inline sc and Solitax highline sc,LZX337,HACH,
2.888790000022578e+18,"Stainless steel seamless concentric reducer DN50 60,3 x 4 mm / DN25 33,7 x 3,2 mm in grade 1.4571 / 316Ti",S-RDK/060.30X04.00/033.70X03.20/1.4571,STAINLESS EUROPE,
2.88879000000618e+18,Standard I/O Kabel f. LS42Flex,T0020303,KROHNE,
2.888790000016905e+18,"Standard solution chromium, hexavalent, 50 mg/L Cr⁶⁺ (NIST), 100 mL",81042H,HACH,28415000
2.88879000000248e+18,"Standard solution COD, 800 mg/L as COD (NIST), 200 mL",2672629,HACH,29173985.0
2.888790000016905e+18,"Standard solution magnesium, 1000 mg/L as Mg, 100 mL (NIST) Magnesium, hardness, standard solution",1479442,HACH,38221900
2.88879000000248e+18,"Standard solution phosphate, 100 mg/L as PO4 (NIST), 100 mL MDB",1436832,HACH,
2.888790000004234e+18,"Standard solution total organic carbon (TOC), 1000 mg/L C, 5/pk - 20 mL",2791505,HACH,
2.888790000027199e+18,"Standard solution, aluminum, 100 mg/L as Al (NIST), 100 mL",1417442,HACH,38221900.0
2.888790000003108e+18,"Standard solution, chromium, hexavalent, 5 mg/L as Cr6+ (NIST), pk/20 - 2 mL PourRite® ampule",2605620,HACH,
2.8887900000128573e+18,"Standard solution, formaldehyde, 4000 mg/L, pk/16 - 10-mL voluette® ampule",2257310,HACH,29121100
2.888790000004823e+18,"Standard solution, lead, 10 mg/L as Pb (NIST), 25 ml",2374820,HACH,
2.8887900000025723e+18,"Standard solution, manganese, 10 mg/L as Mn (NIST), pk/20, 2 mL PourRite® Ampules",1170,HACH,
2.88879000000579e+18,"Standard solution, manganese, 10 mg/L as Mn (NIST), pk/20, 2 mL PourRite® Ampules",0x3,HACH,
2.888790000027199e+18,"Standard Solution, nickel, 1000 mg/L as Ni (NIST), 100 mL",1417642,HACH,38221900.0
2.888790000002862e+18,"Standard solution, nitrogen-nitrate, 15 mg/L as NO3-N (NIST), 100 mL MDB",2415132,HACH,
2.888790000027106e+18,"Standard solution, phosphate, 500 mg/L as PO4 (NIST), pk/16 - 10 mL Voluette ampules",1424210,HACH,28352400.0
2.8887900000111693e+18,"Standard solution, phosphorus, 1000 mg/L as P (NIST), 100 mL",2321142,HACH,
2.888790000003108e+18,"Standard solution, potassium chloride, 35.0 ppt salinity, 53.0 mS/cm conductivity, 500 mL",2714349,HACH,
2.8887900000080364e+18,"Standard solution, sodium hydroxide, 5.0 N, 1 L",245053,HACH,
2.888790000017771e+18,Star Alfa 30 electrical valve,Star Alfa 30,Star Valve,842121000000'
2.888790000017771e+18,Star Alfa 50 electrical valve,Star Alfa 50,Star Valve,842121000000'
2.888790000002314e+18,Star Horse ფიგურული დიდი დარტყმითი სახრახნისი,1171,Tools,
2.8887900000229647e+18,"Starch from potatoes, soluble, 100 g p.a., ACS",2045.1,Carl Roth,
2.8887900000052e+18,Static Mixer,Static Mixer,VORTEX Water Engineering,
2.888790000010999e+18,"Stearic acid, 98%",A12244.06,VWR Avantor®,2915705090
2.888790000008094e+18,Sterile indicator labels Comply™,ANX6.1,Carl Roth,38229000.0
2.888790000010999e+18,"Sterile indicator strip stericlin®, Paper, beige, 50 m x 19 mm",HXE6.1,Carl Roth,
2.88879000002419e+18,"Stirring bars ROTILABO® glass, 150 mm, Ø: 6 mm From  ROTH SELECTION",P210.1,Carl Roth,70179000.0
2.888790000007259e+18,"Stirring bars ROTILABO® glass, 250 mm, Ø: 7 mm",P212.1,Carl Roth,70179000.0
2.8887900000269e+18,STM 32 F 401 RCT 6/STM 32 F 401 CCU 6 Core Board System Board Development Board Micropython,B0C3CV6W82,,
2.8887900000026184e+18,"Stopper, Neoprene, Solid, Size 1, 12/pk",1480801,HACH,
2.888790000007726e+18,"Stopper, rubber, one hole, size 7, 6/pk",211907,HACH,
2.8887900000109614e+18,"Strontium chloride hexahydrate, 500 g, plastic",4473.2,Carl Roth,
2.888790000011134e+18,SU 600,VF194XX,KROHNE,85371098.0
2.888790000010999e+18,"Sulfanilamide, 98%",ACRO132855000,VWR Avantor®,2935909099
2.888790000002572e+18,"Sulfate Standard Solution, 50 mg/L as SO4 (NIST), 500 mL",257849,HACH,28331100
2.8887900000024724e+18,Sulfate Turbidity - Tablet Reagents,515450BT,Lovibond (AQUALYTIC),
2.888790000005546e+18,"SulfaVer 4 Sulfate Reagent Powder Pillows, 2-70mg/L SO₄",1206599,HACH,38221900
2.888790000006937e+18,"Sulfide 2 Reagent, 100 mL MDB",181732,HACH,
2.8887900000239314e+18,"Sulfide Reagent Set, 5 - 800 µg/L S²⁻",2244500,HACH,38221900
2.888790000023246e+18,"Sulfuric acid cartridge for digital titrator, 0.1600 N",1438801,HACH,28070000
2.8887900000080364e+18,"Sulfuric acid standard solution, 10 N, 1 L",93153,HACH,
2.888790000002545e+18,Sulphanilamide,4716.1,Carl Roth,
2.888790000009135e+18,"Sulphate cuvette test 150-900 mg/L SO₄, 25 tests",LCK353,HACH,38221900
2.888790000009135e+18,"Sulphate cuvette test 40-150 mg/L SO₄, 25 tests",LCK153,HACH,38221900
2.888790000002473e+18,"Sulphate IC Standard Solution, 100 ml",2666.1,Carl Roth,
2.8887900000047683e+18,"Sulphate Reagent Powder Pillows, 2-70 mg/L SO₄",2106769,HACH,3822
2.8887900000031693e+18,"Sulphate standard solution, 1000 mg/L SO₄ (NIST), 500 mL",2175749,HACH,28331100
2.88879000000248e+18,"Sulphide cuvette test 0.1-2.0 mg/L S2-, 25 tests",LCK653,HACH,39221900.0
2.8887900000109983e+18,"Sulphuric acid ROTI®Volum 0,05 mol/l - 0,1 N, volumetric standard solution",CN64.1,Carl Roth,
2.888790000005546e+18,"Sulphuric acid standard solution, 0.020 N, 1 L",20353,HACH,
2.8887900000047053e+18,"Sulphuric acid, 1 l",X945.1,Carl Roth,
2.8887900000109983e+18,"Sulphuric acid, 2.5 l, glass",2609.2,Carl Roth,
2.888790000003757e+18,surcharge associated with global supply chain disruptions,1172,In-Situ,
2.888790000007279e+18,"Syringe filter, PTFE, 0,45 µm, 25 mm",KC67.1,Carl Roth,
2.888790000017063e+18,Syringe Filters MCE 0.22μm 13mm Diameter Pore Size Non Sterile Box of 100,B07TSC8YNP,,
2.8887900000042414e+18,TABLET SALT,1173,AO Smith,
2.888790000003164e+18,TANDEM SOFTENER,MAXIM200-30D,AO Smith,
2.888790000003106e+18,TANDEM SOFTENER,MAXIM100-105D,AO Smith,
2.888790000002928e+18,TANDEM SOFTENER,MAXIM100-16D,AO Smith,
2.888790000004241e+18,TANDEM SOFTENER,MAXIM150-24D,AO Smith,
2.888790000006268e+18,TANDEM SOFTENER - MAXIM100-13D,MAXIM100-13D,AO Smith,
2.888790000016434e+18,TANDEM WATER SOFTENER SYSTEM - HW SYSTEM,Veolia - WS1EI,VEOLIA,
2.888790000002314e+18,TDM K0-9E ინტერნეტის ჯეკის დამსმელი,1174,Tools,
2.8887900000080947e+18,"Temperature measuring strips irreversible, 121-127-132-138-143-149-154-160 °C",2079.1,Carl Roth,48239085.0
2.8887900000080947e+18,"Temperature measuring strips irreversible, 77-82-88-93-99-104-110-116 °C",2077.1,Carl Roth,48239085.0
2.888790000004268e+18,Tensette Automatic Pipette 0.1 - 1.0 mL,1970001,HACH,
2.888790000004268e+18,Tensette Pipette 1.0 - 10.0 mL,1970010,HACH,84798997.0
2.888790000003497e+18,Test cuvette camera,VAA880,HACH,
2.888790000003992e+18,Test Cuvette for TU5 Series,VAA959,HACH,38221900
2.888790000002312e+18,"Test kit color disc chlorine dioxide, model CLD-2",2842800,HACH,
2.888790000027795e+18,"Test kit, alkalinity, model AL-TA",2314500,HACH,38221900.0
2.888790000014379e+18,"Test kit, sulfate, model SF-1",225100,HACH,38221900.0
2.888790000003497e+18,Test solution set for spectrophotometers,LZV810,HACH,
2.8887900000034964e+18,TEST STRIP IRON BTL/25,2745348,HACH,
2.888790000002312e+18,"Test strips free chlorine, 0-600 mg/L, 100 tests",2890200,HACH,
2.888790000002312e+18,"Test strips pH , 4-9 pH units",2745650,HACH,
2.888790000025498e+18,Test strips pH 0 - 14,SM2090012,HACH,
2.888790000023472e+18,Test strips QUANTOFIX® Chlorine sensitive From  Macherey-Nagel,HPA0.1,Carl Roth,
2.8887900000034964e+18,"Test strips total hardness, 0-425 mg/L",2745250,HACH,
2.8887900000128174e+18,TEST1,TEST1,,
2.8887900000042685e+18,TESTO 622,2678101,Farnell,
2.8887900000109783e+18,"tetra-Sodium diphosphate decahydrate, 1 kg",T883.2,Carl Roth,
2.8887900000042685e+18,The PURELAB Classic,1175,ELGA LabWater,
2.888790000025498e+18,Thermistor assembly with O-rings,DG33128,HACH,85334010
2.8887900000073293e+18,Thermohygrometer testo 608 series testo 608-H2 with alarm,X227.1,Carl Roth,
2.88879000002626e+18,Thermohygrometer testo 622 with barometer,22C3.1,Carl Roth,90258040.0
2.888790000007321e+18,Thermohygrometer testo 623,LY99.1,Carl Roth,
2.888790000008094e+18,Thermohygrometer- Y401.1,Y401.1,Carl Roth,90251900.0
2.888790000009768e+18,Thermometer with sensor and cuvette,VAA10030.99.V00/VAA568,HACH,
2.888790000002407e+18,Thermometer with sensor and cuvette for COD Reactor,VAA10030.99.V00,HACH,
2.888790000003808e+18,Thermostat cabinet for BOD Direct Plus,LZQ080,HACH,84198998.0
2.888790000010627e+18,Thomson Channels,300x300x7000mm,Made in Turkey,ადგილობრივი წარმოება
2.8887900000208343e+18,"Threaded bushing assembly DN 15, 1.4404/carbon, for 10 mm stem",00000003664,Samson Group,84833080
2.8887900000069504e+18,"Three-necked round-bottom flasks side necks, bevelled, 250 ml, 29/32, 14/23",E612.1,Carl Roth,
2.8887900000069504e+18,"Three-necked round-bottom flasks side necks, bevelled, 500 ml, 29/32, 14/23",E613.1,Carl Roth,
2.8887900000034683e+18,TIDALFLUX 2300 F DN 1200 with IFC 300 F PF,TIDALFLUX 2000 (DN 200-1200),KROHNE,
2.8887900000034683e+18,TIDALFLUX 2300 F DN 1600 with IFC 300 F PF,"TIDALFLUX 2000, DN 200-1800",KROHNE,
2.888790000004722e+18,"TIDALFLUX 2300 F DN 700, PN 10, with IFC 300 F PF",VN234P20CD01112010000001030 & VN304G10630010GCC000,KROHNE,
2.888790000006758e+18,TIME CONTROLLED SINGLE SOFTENER,MAXIM100-105TC,AO Smith,
2.888790000013896e+18,TIME CONTROLLED SINGLE SOFTENER 7 m3/h,MAXIM125-21V,AO Smith,842121000
2.888790000002545e+18,"Tin ICP Standard Solution, 100 ml",2486.1,Carl Roth,38229000.0
2.888790000017307e+18,"Titralab AS1000 Series Sample Changer, 20 positions, 90 mL beakers, for one probe",AS1000.99.20090,HACH,
2.888790000010999e+18,"Titrating burette according to Dr Schilling Automatic, 50 ml",8230.1,Carl Roth,
2.888790000003808e+18,"Titrating burettes according to Dr Schilling Automatic, 25 ml",8229.1,Carl Roth,
2.888790000006442e+18,Titration Application Pack Food & Beverage,AP0008.AT1102,HACH,9027
2.888790000006442e+18,Titration Application Pack Generic Chemistry: Acid/Base,AP0021.AT1102,HACH,9027
